age,height,weight,eye_color,salary,gender_female,gender_male
-1.1188618555710317,1.089555513332794,1.2923233342487939,-0.5312532024908595,-0.45972611976889405,-0.674199862463242,0.674199862463242
0.25819888974716115,0.01676239251281187,1.4898759458537043,1.3576470730321972,1.8753906790572343,-0.674199862463242,0.674199862463242
1.6352596350653539,-0.2514358876921845,0.43626201729417874,-1.4757033402523878,-0.654319186337738,-0.674199862463242,0.674199862463242
0.25819888974716115,1.3577537935377872,-0.22224668805552494,1.3576470730321972,-0.18729582657251212,1.4832396974191326,-1.4832396974191326
-1.1188618555710317,0.6872580930252995,1.424025075318735,-0.5312532024908595,-1.1602611594167327,-0.674199862463242,0.674199862463242
0.25819888974716115,-1.4583281486146615,-0.8807553934052286,0.41319693527066875,-0.5375633463964316,-0.674199862463242,0.674199862463242
0.25819888974716115,-0.9219315882046721,-1.0783080050101401,0.41319693527066875,-1.1602611594167327,1.4832396974191326,-1.4832396974191326
0.25819888974716115,-0.1173367475896863,-0.8807553934052286,-1.4757033402523878,0.6689136663304011,-0.674199862463242,0.674199862463242
1.6352596350653539,-0.3855350277946794,-1.2100097460800805,0.41319693527066875,0.2602682265358293,-0.674199862463242,0.674199862463242
-1.1188618555710317,-0.6537333079996758,-0.9466062639401991,-1.4757033402523878,-0.7321564129652756,1.4832396974191326,-1.4832396974191326
-1.1188618555710317,1.089555513332794,-0.2880975585904954,0.41319693527066875,-1.4910693725837674,1.4832396974191326,-1.4832396974191326
1.6352596350653539,-0.3855350277946794,0.1728585351542974,0.41319693527066875,-0.3624295864844719,-0.674199862463242,0.674199862463242
-1.1188618555710317,-2.262922989229647,-1.3417114871500213,1.3576470730321972,1.2137742527231647,-0.674199862463242,0.674199862463242
-1.1188618555710317,0.9554563732302959,-0.22224668805552494,0.41319693527066875,0.610535746359748,1.4832396974191326,-1.4832396974191326
0.25819888974716115,1.223654653435289,0.7655163699690306,-1.4757033402523878,0.24080891987894473,-0.674199862463242,0.674199862463242
0.25819888974716115,0.01676239251281187,1.4898759458537043,0.41319693527066875,1.8753906790572343,-0.674199862463242,0.674199862463242
